Name	Description	Location	Source	UpdateCondition	UpdateMethod	LastUpdateTime
neo23x0/crime-ransom-revil		neo23x0/yara/crime_ransom_revil.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/crime-ransom-robinhood		neo23x0/yara/crime_ransom_robinhood.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/crime-ransom-stealbit-lockbit		neo23x0/yara/crime_ransom_stealbit_lockbit.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/crime-rat-parallax		neo23x0/yara/crime_rat_parallax.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/crime-revil-general		neo23x0/yara/crime_revil_general.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/crime-rombertik-carbongrabber		neo23x0/yara/crime_rombertik_carbongrabber.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/crime-ryuk-ransomware		neo23x0/yara/crime_ryuk_ransomware.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/crime-shifu-trojan		neo23x0/yara/crime_shifu_trojan.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/crime-snarasite		neo23x0/yara/crime_snarasite.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/crime-socgholish		neo23x0/yara/crime_socgholish.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/crime-teledoor		neo23x0/yara/crime_teledoor.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/crime-trickbot		neo23x0/yara/crime_trickbot.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/crime-upatre-oct15		neo23x0/yara/crime_upatre_oct15.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/crime-wannacry		neo23x0/yara/crime_wannacry.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/crime-wsh-rat		neo23x0/yara/crime_wsh_rat.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/crime-xbash		neo23x0/yara/crime_xbash.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/crime-zeus-panda		neo23x0/yara/crime_zeus_panda.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/crime-zloader-maldocs		neo23x0/yara/crime_zloader_maldocs.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/expl-adselfservice-cve-2021-40539		neo23x0/yara/expl_adselfservice_cve_2021_40539.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/expl-cve-2021-1647		neo23x0/yara/expl_cve_2021_1647.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/expl-cve-2021-26084-confluence-log		neo23x0/yara/expl_cve_2021_26084_confluence_log.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/expl-cve-2021-40444		neo23x0/yara/expl_cve_2021_40444.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/expl-log4j-cve-2021-44228		neo23x0/yara/expl_log4j_cve_2021_44228.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/expl-proxyshell		neo23x0/yara/expl_proxyshell.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/expl-spring4shell		neo23x0/yara/expl_spring4shell.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/exploit-cve-2014-4076		neo23x0/yara/exploit_cve_2014_4076.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/exploit-cve-2015-1674		neo23x0/yara/exploit_cve_2015_1674.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/exploit-cve-2015-1701		neo23x0/yara/exploit_cve_2015_1701.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/exploit-cve-2015-2426		neo23x0/yara/exploit_cve_2015_2426.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/exploit-cve-2015-2545		neo23x0/yara/exploit_cve_2015_2545.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/exploit-cve-2015-5119		neo23x0/yara/exploit_cve_2015_5119.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/exploit-cve-2017-8759		neo23x0/yara/exploit_cve_2017_8759.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/exploit-cve-2017-9800		neo23x0/yara/exploit_cve_2017_9800.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/exploit-cve-2017-11882		neo23x0/yara/exploit_cve_2017_11882.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/exploit-cve-2018-0802		neo23x0/yara/exploit_cve_2018_0802.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/exploit-cve-2018-16858		neo23x0/yara/exploit_cve_2018_16858.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/exploit-cve-2021-31166		neo23x0/yara/exploit_cve_2021_31166.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/exploit-cve-2021-33766-proxytoken		neo23x0/yara/exploit_cve_2021_33766_proxytoken.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/exploit-cve-2022-22954-vmware-workspace-one		neo23x0/yara/exploit_cve_2022_22954_vmware_workspace_one.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/exploit-f5-bigip-cve-2021-22986-log		neo23x0/yara/exploit_f5_bigip_cve_2021_22986_log.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/exploit-gitlab-cve-2021-22205		neo23x0/yara/exploit_gitlab_cve_2021_22205.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/exploit-rtf-ole2link		neo23x0/yara/exploit_rtf_ole2link.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/exploit-shitrix		neo23x0/yara/exploit_shitrix.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/exploit-tlb-scripts		neo23x0/yara/exploit_tlb_scripts.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/exploit-uac-elevators		neo23x0/yara/exploit_uac_elevators.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-ace-with-exe		neo23x0/yara/gen_ace_with_exe.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-anomalies-keyword-combos		neo23x0/yara/gen_anomalies_keyword_combos.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-armitage		neo23x0/yara/gen_armitage.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-autocad-lsp-malware		neo23x0/yara/gen_autocad_lsp_malware.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-b374k-extra		neo23x0/yara/gen_b374k_extra.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-bad-pdf		neo23x0/yara/gen_bad_pdf.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-case-anomalies		neo23x0/yara/gen_case_anomalies.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-cert-payloads		neo23x0/yara/gen_cert_payloads.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-chaos-payload		neo23x0/yara/gen_chaos_payload.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-cmd-script-obfuscated		neo23x0/yara/gen_cmd_script_obfuscated.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-cn-hacktool-scripts		neo23x0/yara/gen_cn_hacktool_scripts.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-cn-hacktools		neo23x0/yara/gen_cn_hacktools.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-cn-webshells		neo23x0/yara/gen_cn_webshells.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-cobaltstrike		neo23x0/yara/gen_cobaltstrike.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-cobaltstrike-by-avast		neo23x0/yara/gen_cobaltstrike_by_avast.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-crime-bitpaymer		neo23x0/yara/gen_crime_bitpaymer.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-crimson-rat		neo23x0/yara/gen_crimson_rat.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-crunchrat		neo23x0/yara/gen_crunchrat.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-dde-in-office-docs		neo23x0/yara/gen_dde_in_office_docs.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-deviceguard-evasion		neo23x0/yara/gen_deviceguard_evasion.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-doc-follina		neo23x0/yara/gen_doc_follina.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-dropper-pdb		neo23x0/yara/gen_dropper_pdb.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-elf-file-anomalies		neo23x0/yara/gen_elf_file_anomalies.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-empire		neo23x0/yara/gen_empire.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-enigma-protector		neo23x0/yara/gen_enigma_protector.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-event-mute-hook		neo23x0/yara/gen_event_mute_hook.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-excel-auto-open-evasion		neo23x0/yara/gen_excel_auto_open_evasion.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-excel-xll-addin-suspicious		neo23x0/yara/gen_excel_xll_addin_suspicious.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-excel-xor-obfuscation-velvetsweatshop		neo23x0/yara/gen_excel_xor_obfuscation_velvetsweatshop.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-excel4macro-sharpshooter		neo23x0/yara/gen_Excel4Macro_Sharpshooter.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-exploit-cve-2017-10271-weblogic		neo23x0/yara/gen_exploit_cve_2017_10271_weblogic.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-faked-versions		neo23x0/yara/gen_faked_versions.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-file-anomalies		neo23x0/yara/gen_file_anomalies.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-fireeye-redteam-tools		neo23x0/yara/gen_fireeye_redteam_tools.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-floxif		neo23x0/yara/gen_floxif.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-gen-cactustorch		neo23x0/yara/gen_gen_cactustorch.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-github-net-redteam-tools-guids		neo23x0/yara/gen_github_net_redteam_tools_guids.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-github-net-redteam-tools-names		neo23x0/yara/gen_github_net_redteam_tools_names.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-github-repo-compromise-myjino-ru		neo23x0/yara/gen_github_repo_compromise_myjino_ru.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-gobfuscate		neo23x0/yara/gen_gobfuscate.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-google-anomaly		neo23x0/yara/gen_google_anomaly.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-gpp-cpassword		neo23x0/yara/gen_gpp_cpassword.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-hawkeye		neo23x0/yara/gen_hawkeye.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-hktl-koh-tokenstealer		neo23x0/yara/gen_hktl_koh_tokenstealer.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-hktl-roothelper		neo23x0/yara/gen_hktl_roothelper.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-hta-anomalies		neo23x0/yara/gen_hta_anomalies.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-hunting-susp-rar		neo23x0/yara/gen_hunting_susp_rar.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-icon-anomalies		neo23x0/yara/gen_icon_anomalies.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-impacket-tools		neo23x0/yara/gen_impacket_tools.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-invoke-mimikatz		neo23x0/yara/gen_invoke_mimikatz.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-invoke-psimage		neo23x0/yara/gen_invoke_psimage.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-invoke-thehash		neo23x0/yara/gen_invoke_thehash.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-javascript-powershell		neo23x0/yara/gen_javascript_powershell.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-kerberoast		neo23x0/yara/gen_kerberoast.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-khepri		neo23x0/yara/gen_khepri.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-kirbi-mimkatz		neo23x0/yara/gen_kirbi_mimkatz.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-lnx-malware-indicators		neo23x0/yara/gen_lnx_malware_indicators.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-loaders		neo23x0/yara/gen_loaders.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-macro-builders		neo23x0/yara/gen_macro_builders.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-macro-shell-execute-action		neo23x0/yara/gen_macro_ShellExecute_action.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-macro-staroffice-suspicious		neo23x0/yara/gen_macro_staroffice_suspicious.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-mal-backnet		neo23x0/yara/gen_mal_backnet.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-mal-link		neo23x0/yara/gen_mal_link.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-mal-scripts		neo23x0/yara/gen_mal_scripts.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-maldoc		neo23x0/yara/gen_maldoc.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-malware-macos-plist-suspicious		neo23x0/yara/gen_malware_MacOS_plist_suspicious.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-malware-set-qa		neo23x0/yara/gen_malware_set_qa.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-merlin-agent		neo23x0/yara/gen_merlin_agent.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-metasploit-loader-rsmudge		neo23x0/yara/gen_metasploit_loader_rsmudge.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-metasploit-payloads		neo23x0/yara/gen_metasploit_payloads.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-mimikatz		neo23x0/yara/gen_mimikatz.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-mimikittenz		neo23x0/yara/gen_mimikittenz.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-mimipenguin		neo23x0/yara/gen_mimipenguin.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-nimpackt		neo23x0/yara/gen_nimpackt.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-nopowershell		neo23x0/yara/gen_nopowershell.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-nvidia-leaked-cert		neo23x0/yara/gen_nvidia_leaked_cert.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-osx-backdoor-bella		neo23x0/yara/gen_osx_backdoor_bella.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-osx-evilosx		neo23x0/yara/gen_osx_evilosx.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-osx-pyagent-persistence		neo23x0/yara/gen_osx_pyagent_persistence.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
neo23x0/gen-p0wnshell		neo23x0/yara/gen_p0wnshell.yar	https://github.com/Neo23x0/signature-base.git	^(?:flag:yara-fast|timetoken:0 .+ .+ 0)$	Git	2022-09-11T02:05:20Z
